Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,78.18339538574219,216229200,AAPL
2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,78.07008361816406,126743200,AAPL
2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,74.60856628417969,199588400,AAPL
2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,74.4036865234375,173788400,AAPL
2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,76.86002349853516,136616400,AAPL
2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,77.48676300048828,118826800,AAPL
2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,78.39311218261719,105425600,AAPL
2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,77.32755279541016,117684000,AAPL
2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,77.69481658935547,109348800,AAPL
2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,77.22603607177734,94323200,AAPL
2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,79.06000518798828,113730400,AAPL
2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,78.49698638916016,94747600,AAPL
2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,78.51634979248047,80113600,AAPL
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,77.07865142822266,152531200,AAPL
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,78.19498443603516,93984000,AAPL
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,77.39279174804688,100566000,AAPL
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,75.6409912109375,129554000,AAPL
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.04801177978516,222195200,AAPL
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,69.60758972167969,230673600,AAPL
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,70.71182250976562,198054800,AAPL
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.08953094482422,320605600,AAPL
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.05086517333984,426510000,AAPL
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.20024108886719,341397200,AAPL
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,69.90721893310547,319475600,AAPL
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.14982604980469,219178400,AAPL
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,70.77708435058594,187572800,AAPL
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,69.83712768554688,226176800,AAPL
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,64.3135757446289,286744800,AAPL
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,68.94554901123047,285290000,AAPL
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,66.5510482788086,255598800,AAPL
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,59.97880935668945,418474000,AAPL
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.16476440429688,370732000,AAPL
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,58.52421569824219,322423600,AAPL
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,61.09752655029297,324056000,AAPL
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,59.601863861083984,300233600,AAPL
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.14518737792969,271857200,AAPL
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,55.39033508300781,401693200,AAPL
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.21360397338867,336752800,AAPL
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,59.652610778808594,287531200,AAPL
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,59.32400131225586,303602000,AAPL
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,62.44579315185547,252087200,AAPL
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,59.86041259765625,204216800,AAPL
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,61.56869888305664,167976400,AAPL
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,61.443050384521484,197002000,AAPL
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.21010971069336,176218400,AAPL
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.18143844604492,165934000,AAPL
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.33090591430664,129880000,AAPL
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,63.419551849365234,201820400,AAPL
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,62.68499755859375,202887200,AAPL
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.2894058227539,168895200,AAPL
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,64.75333404541016,161834800,AAPL
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.02428436279297,131022800,AAPL
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,69.35872650146484,194994800,AAPL
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,68.72566223144531,131154400,AAPL
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.27174377441406,157125200,AAPL
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.3318099975586,215250000,AAPL
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,66.91346740722656,130015200,AAPL
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,64.84515380859375,180991600,AAPL
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,66.71289825439453,116862400,AAPL
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,66.45438385009766,124814400,AAPL
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.37289428710938,126161200,AAPL
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,68.42121124267578,117087600,AAPL
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.31214141845703,112004800,AAPL
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,69.52302551269531,137280800,AAPL
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,70.98969268798828,183064000,AAPL
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,69.84680938720703,240616800,AAPL
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,70.83504486083984,133568000,AAPL
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,71.8982162475586,147751200,AAPL
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,72.6399917602539,142333600,AAPL
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,73.39142608642578,115215200,AAPL
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.13829040527344,133838400,AAPL
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,76.32061767578125,145946400,AAPL
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,75.44840240478516,162301200,AAPL
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,74.53743743896484,200622400,AAPL
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,74.9953384399414,158929200,AAPL
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,74.55198669433594,166348400,AAPL
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,76.30850982666016,135178400,AAPL
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,75.8675537109375,101729600,AAPL
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,77.34303283691406,111504800,AAPL
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,76.76639556884766,102688800,AAPL
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.26065826416016,81803200,AAPL
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,76.73735046386719,125522000,AAPL
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.0716781616211,112945200,AAPL
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.10559844970703,133560800,AAPL
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.03050231933594,153532400,AAPL
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,77.97781372070312,80791200,AAPL
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,78.33882141113281,87642800,AAPL
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,78.77007293701172,104491200,AAPL
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.09169006347656,87560400,AAPL
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,80.3158187866211,137250400,AAPL
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,80.7906723022461,95654400,AAPL
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,83.34191131591797,147712400,AAPL
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,85.4860610961914,166651600,AAPL
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,81.38185119628906,201662400,AAPL
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.0844497680664,200146000,AAPL
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.0995864868164,138808800,AAPL
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,85.30194854736328,165428800,AAPL
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.18321990966797,114406400,AAPL
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.21714782714844,96820400,AAPL
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,84.73016357421875,264476000,AAPL
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,86.947021484375,135445200,AAPL
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,88.80288696289062,212155600,AAPL
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,87.2353286743164,192623200,AAPL
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,88.39344024658203,137522400,AAPL
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,85.67745971679688,205256800,AAPL
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,87.65206909179688,130646000,AAPL
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,88.38374328613281,140223200,AAPL
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,88.21656036376953,110737200,AAPL
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,88.21656036376953,114041600,AAPL
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,90.57640075683594,118655600,AAPL
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,90.29532623291016,112424400,AAPL
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,92.39832305908203,117092000,AAPL
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,92.7956771850586,125642800,AAPL
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,92.95799255371094,90257200,AAPL
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,92.52914428710938,191649200,AAPL
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,94.06036376953125,170989200,AAPL
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,94.70724487304688,153198000,AAPL
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,93.54188537597656,110577600,AAPL
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,93.35289764404297,92186800,AAPL
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,95.3202133178711,90318000,AAPL
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,94.004638671875,103433200,AAPL
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,94.26872253417969,89001600,AAPL
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,89.97795104980469,197004400,AAPL
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,89.75506591796875,185438800,AAPL
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,91.88226318359375,121214000,AAPL
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,90.37287902832031,103625600,AAPL
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.10514068603516,90329200,AAPL
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,93.21965789794922,158130000,AAPL
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,102.97871398925781,374336800,AAPL
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,105.5735092163086,308151200,AAPL
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,106.2785415649414,173071600,AAPL
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,106.66378021240234,121776800,AAPL
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,110.38518524169922,202428800,AAPL
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,107.87550354003906,198045600,AAPL
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,109.44344329833984,212403600,AAPL
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,106.18860626220703,187902400,AAPL
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,109.71771240234375,165598000,AAPL
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,111.65943908691406,210082000,AAPL
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,111.55992889404297,165565200,AAPL
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,111.26866912841797,119561600,AAPL
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,112.19584655761719,105633600,AAPL
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,112.33662414550781,145538000,AAPL
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,114.82933044433594,126907200,AAPL
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,120.74676513671875,338054800,AAPL
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,122.19094848632812,345937600,AAPL
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,121.18851470947266,211495600,AAPL
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,122.8365707397461,163022400,AAPL
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,121.36811828613281,155552400,AAPL
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,121.17152404785156,187630000,AAPL
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,125.28072357177734,225702700,AAPL
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,130.27096557617188,151948100,AAPL
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,127.57198333740234,200119000,AAPL
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,117.35843658447266,257599600,AAPL
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,117.43611907958984,332607200,AAPL
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,109.53325653076172,231366600,AAPL
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,113.90215301513672,176940500,AAPL
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,110.18373107910156,182274400,AAPL
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,108.73715209960938,180860300,AAPL
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,111.999267578125,140150100,AAPL
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,112.17400360107422,184642000,AAPL
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,108.86335754394531,154679000,AAPL
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,107.12549591064453,178011000,AAPL
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,103.72745513916016,287104900,AAPL
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,106.87307739257812,195713800,AAPL
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,108.55267333984375,183055400,AAPL
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,103.99930572509766,150718700,AAPL
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,105.06724548339844,167743300,AAPL
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,109.00897979736328,149981400,AAPL
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,111.61092376708984,137672400,AAPL
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,110.76624298095703,99382200,AAPL
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,112.4361343383789,142675200,AAPL
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,113.38761138916016,116120400,AAPL
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,109.72740936279297,144712000,AAPL
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,113.10604095458984,106243800,AAPL
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,109.86331176757812,161498200,AAPL
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,111.72740173339844,96849000,AAPL
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,111.62061309814453,83477200,AAPL
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,113.5623550415039,100506900,AAPL
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,120.77588653564453,240226800,AAPL
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,117.57202911376953,262330500,AAPL
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,117.65938568115234,150712000,AAPL
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,117.19338989257812,112559200,AAPL
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,115.55261993408203,115393800,AAPL
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,112.6011962890625,120639300,AAPL
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,114.08661651611328,124423700,AAPL
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,113.46526336669922,89946000,AAPL
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,112.37787628173828,101988000,AAPL
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,111.6885757446289,82572600,AAPL
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,111.69828033447266,111850700,AAPL
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,113.20311737060547,92276800,AAPL
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,107.96044158935547,143937800,AAPL
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,111.96041870117188,146129200,AAPL
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,105.68860626220703,190272600,AAPL
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,105.60123443603516,122866900,AAPL
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107.22259521484375,107624400,AAPL
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,111.60118865966797,138235500,AAPL
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,115.56232452392578,126387100,AAPL
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,115.43103790283203,114457900,AAPL
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,113.1260986328125,154515300,AAPL
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,112.78572845458984,138023400,AAPL
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,116.20909118652344,112295000,AAPL
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,115.936767578125,103162300,AAPL
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,115.98539733886719,81581900,AAPL
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,116.99684143066406,91183000,AAPL
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,116.11181640625,74271000,AAPL
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,114.78916931152344,76322100,AAPL
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,115.38240814208984,74113000,AAPL
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,114.11811828613281,73604300,AAPL
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,110.72393798828125,127959300,AAPL
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,112.0076904296875,113874200,AAPL
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,112.84408569335938,76499200,AAPL
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,113.38871002197266,46691300,AAPL
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,115.78115844726562,169410200,AAPL
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,119.35038757324219,127728200,AAPL
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,119.70050811767578,89004200,AAPL
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,119.5643539428711,78967600,AAPL
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,118.893310546875,78260400,AAPL
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,120.35211181640625,86712000,AAPL
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,120.96481323242188,82225500,AAPL
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,118.4361801147461,115089200,AAPL
2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,119.8561019897461,81312200,AAPL
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,119.04891967773438,86939800,AAPL
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,118.4361801147461,79184500,AAPL
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,124.36870574951172,157243700,AAPL
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,124.30060577392578,98208600,AAPL
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,125.16620635986328,94359800,AAPL
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,123.18221282958984,192541500,AAPL
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,124.70907592773438,121251600,AAPL
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,128.2589111328125,168904800,AAPL
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,127.3641586303711,88223700,AAPL
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,128.34642028808594,54930100,AAPL
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,132.93685913085938,124486200,AAPL
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,131.16677856445312,121047300,AAPL
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,130.04837036132812,96452100,AAPL
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,129.046630859375,99116600,AAPL
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,125.8567123413086,143301900,AAPL
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,127.41276550292969,97664900,AAPL
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,123.12386322021484,155088000,AAPL
2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,127.32525634765625,109578200,AAPL
2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,128.4241943359375,105158200,AAPL
2021-01-11,129.19000244140625,130.1699981689453,128.5,128.97999572753906,125.4384994506836,100384500,AAPL
2021-01-12,128.5,129.69000244140625,126.86000061035156,128.8000030517578,125.26343536376953,91951100,AAPL
2021-01-13,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,127.29608154296875,88636800,AAPL
2021-01-14,130.8000030517578,131.0,128.75999450683594,128.91000366210938,125.37042236328125,90221800,AAPL
2021-01-15,128.77999877929688,130.22000122070312,127.0,127.13999938964844,123.64904022216797,111598500,AAPL
2021-01-19,127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,124.32008361816406,90757300,AAPL
2021-01-20,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,128.40476989746094,104319500,AAPL
2021-01-21,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,133.11184692382812,120150900,AAPL
2021-01-22,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,135.25149536132812,114459400,AAPL
2021-01-25,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,138.99574279785156,157611700,AAPL
2021-01-26,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,139.2291717529297,98390600,AAPL
2021-01-27,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,138.15936279296875,140843800,AAPL
2021-01-28,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,133.3258056640625,142621100,AAPL
2021-01-29,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,128.33670043945312,177523800,AAPL
2021-02-01,133.75,135.3800048828125,130.92999267578125,134.13999938964844,130.45681762695312,106239800,AAPL
2021-02-02,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,131.28347778320312,83305400,AAPL
